vehicle_id,title,description,availability,state_of_vehicle,price,url,image,make,model,year,body_style,mileage.unit,mileage.value,address.addr1,address.city,address.region,address.postal_code,address.country
164295,2025 Kenworth T680,"2025 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT, Fridge, Inverter",AVAILABLE,USED,164700.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X5SJ164295/,https://d8lxo54bt1xl7.cloudfront.net/prd/164295/068Ux00000IziplIAB,Kenworth,T680,2025,TRUCK,MI,446,4330 Poplar Level Rd,Louisville,KY,40213,United States
164296,2025 Kenworth T680,"2025 Kenworth T680, 76"" High Roof, MX13, 12 Speed AMT",AVAILABLE,USED,163700.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X7SJ164296/,https://d8lxo54bt1xl7.cloudfront.net/prd/164296/068Ux00000IdNVUIA3,Kenworth,T680,2025,TRUCK,MI,405,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
164298,2025 Kenworth T680,"2025 Kenworth T680 76"" High-Roof, MX13, 12 Speed AMT, Fridge, Driver Table, Double Bunk, Additional Physical Gauges",AVAILABLE,USED,163600.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X0SJ164298/,https://d8lxo54bt1xl7.cloudfront.net/prd/164298/068Ux00000IzncYIAR,Kenworth,T680,2025,TRUCK,MI,358,65 Partnership Way,Cincinnati,OH,45241,United States
164299,2025 Kenworth T680,"2025 Kenworth T680, 76"" High-Roof, MX13, 12 Speed AMT, Fridge, Inverter",AVAILABLE,USED,162900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X2SJ164299/,https://d8lxo54bt1xl7.cloudfront.net/prd/164299/068Ux00000J6iEkIAJ,Kenworth,T680,2025,TRUCK,MI,186,1010 Outer Belt W.,Effingham,IL,62401,United States
164300,2025 Kenworth T680,"2025 Kenworth T680, 76"" Raised Roof, MX13, 12 Speed AMT,
Fridge, Inverter",AVAILABLE,USED,164700.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X5SJ164300/,https://d8lxo54bt1xl7.cloudfront.net/prd/164300/068Ux00000IdADJIA3,Kenworth,T680,2025,TRUCK,MI,453,131 Parker Ave,Bowling Green,KY,42101,United States
182214,2025 Kenworth T880,"2025 Kenworth T880 Cab & Chassis for Tri-Axle Dump, MX13, Allison Auto",AVAILABLE,USED,182400.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX5SJ182214/,https://d8lxo54bt1xl7.cloudfront.net/prd/182214/068Ux00000IguoDIAR,Kenworth,T880,2025,TRUCK,MI,228,9704 E. 30th St.,Indianapolis,IN,46229,United States
181879,2025 Kenworth T880,"2025 Kenworth T880, Tri-Axle Dump,  MX13, Allison 4500RDS",AVAILABLE,USED,220750.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX8SJ181879/,https://d8lxo54bt1xl7.cloudfront.net/prd/181879/068Ux00000IzAWLIA3,Kenworth,T880,2025,TRUCK,MI,447,2929 South Holt RD.,Indianapolis,IN,46241,United States
164212,2025 Kenworth W900,"2025 Kenworth W900L, 72"" ACF, X15, 18 Speed Manual, Dual Exhaust, Diamond VIT Interior, Espar Heater, Heated Leather Seats, Fridge",AVAILABLE,USED,203400.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-W900/vin-1XKWD49X9SR164212/,https://d8lxo54bt1xl7.cloudfront.net/prd/164212/068Ux00000SEYWLIA5,Kenworth,W900,2025,TRUCK,MI,2488,9704 E. 30th St.,Indianapolis,IN,46229,United States
183672,2025 Kenworth T880,"2025 Kenworth T880, MX13, 18 Speed AMT,  Tri-Axle Dump. 16' Steel Dump Body",AVAILABLE,USED,220750.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPEX0SJ183672/,https://d8lxo54bt1xl7.cloudfront.net/prd/183672/068Ux00000PvwfMIAR,Kenworth,T880,2025,TRUCK,MI,629,6503 N. Old US 27,Fremont,IN,46737,United States
183673,2025 Kenworth T880,"2025 Kenworth T880, Cab & Chassis for Tri-Axle Dump, MX13, TX18 Pro 18 Speed AMT",AVAILABLE,USED,232450.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPEX2SJ183673/,https://d8lxo54bt1xl7.cloudfront.net/prd/183673/068Ux00000UZO1SIAX,Kenworth,T880,2025,TRUCK,MI,335,131 Parker Ave,Bowling Green,KY,42101,United States
183674,2025 Kenworth T880,"2025 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,149300.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X3SJ183674/,https://d8lxo54bt1xl7.cloudfront.net/prd/183674/068Ux00000Id5ryIAB,Kenworth,T880,2025,TRUCK,MI,217,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
183675,2025 Kenworth T880,"2025 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,NEW,149520.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X5SJ183675/,https://d8lxo54bt1xl7.cloudfront.net/prd/183675/068Ux00000KSWW9IAP,Kenworth,T880,2025,TRUCK,MI,0,1010 Outer Belt W.,Effingham,IL,62401,United States
184464,2025 Kenworth T880,"2025 Kenworth T880, Cab & Chassis for Six Axle Dump, MX13, Allison 4500RDS",AVAILABLE,USED,232575.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX5SJ184464/,https://d8lxo54bt1xl7.cloudfront.net/prd/184464/068Ux00000IyvM4IAJ,Kenworth,T880,2025,TRUCK,MI,212,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
184980,2025 Kenworth T880,"2025 Kenworth T880, Cab & Chassis for Six Axle Dump,  X15, 18 Speed AMT",AVAILABLE,USED,225795.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZX4TX3SJ184980/,https://d8lxo54bt1xl7.cloudfront.net/prd/184980/068Ux00000IvS5HIAV,Kenworth,T880,2025,TRUCK,MI,235,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
184976,2025 Kenworth T880,"2025 Kenworth T880 Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,148990.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X2SJ184976/,https://d8lxo54bt1xl7.cloudfront.net/prd/184976/068Ux00000MvUhXIAV,Kenworth,T880,2025,TRUCK,MI,585,9704 E. 30th St.,Indianapolis,IN,46229,United States
184991,2025 Kenworth T680,"2025 Kenworth T680, 40"" Flattop, MX13, 12 SPD
Dual Exhaust, Diamond VIT, Leather Seats",AVAILABLE,USED,165900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X4SJ184991/,https://d8lxo54bt1xl7.cloudfront.net/prd/184991/068Ux00000IzWOoIAN,Kenworth,T680,2025,TRUCK,MI,308,6425 East State Road 42,Terre Haute,IN,47803,United States
184985,2025 Kenworth T880,"2025 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,149970.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X3SJ184985/,https://d8lxo54bt1xl7.cloudfront.net/prd/184985/068Ux00000IdNvFIAV,Kenworth,T880,2025,TRUCK,MI,220,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
184989,2025 Kenworth T880,"2025 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,150750.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X0SJ184989/,https://d8lxo54bt1xl7.cloudfront.net/prd/184989/068Ux00000PMnF5IAL,Kenworth,T880,2025,TRUCK,MI,255,6503 N. Old US 27,Fremont,IN,46737,United States
184979,2025 Kenworth T880,"2025 Kenworth T880, Cab & Chassis for Six Axle Dump, MX13, 18 Speed AMT",AVAILABLE,USED,253500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX5SJ184979/,https://d8lxo54bt1xl7.cloudfront.net/prd/184979/068Ux00000Iy3btIAB,Kenworth,T880,2025,TRUCK,MI,228,7740 Center Point 70 Blvd.,Dayton,OH,45424,United States
184984,2025 Kenworth T680,"2025 Kenworth T680, 52"" Mid-Roof, MX13, 12 Speed AMT",AVAILABLE,USED,163600.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X7SJ184984/,https://d8lxo54bt1xl7.cloudfront.net/prd/184984/068Ux00000Jh6nEIAR,Kenworth,T680,2025,TRUCK,MI,385,1010 Outer Belt W.,Effingham,IL,62401,United States
184992,2025 Kenworth T680,"2025 Kenworth T680, 52"" Mid-Roof, MX13, 12 Speed AMT, Espar Heater, Leather Seats, Inverter",AVAILABLE,USED,162900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X6SJ184992/,https://d8lxo54bt1xl7.cloudfront.net/prd/184992/068Ux00000J02LRIAZ,Kenworth,T680,2025,TRUCK,MI,325,4330 Poplar Level Rd,Louisville,KY,40213,United States
184986,2025 Kenworth T880,"2025 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,155600.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X5SJ184986/,https://d8lxo54bt1xl7.cloudfront.net/prd/184986/068Ux00000IdJZwIAN,Kenworth,T880,2025,TRUCK,MI,340,131 Parker Ave,Bowling Green,KY,42101,United States
184671,2025 Kenworth W990,"2025 Kenworth W990, Heavy Haul Day Cab, X15, 18 Speed Manual",AVAILABLE,USED,183500.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-W990/vin-1XK1D40X1SJ184671/,https://d8lxo54bt1xl7.cloudfront.net/prd/184671/068Ux00000SGcXUIA1,Kenworth,W990,2025,TRUCK,MI,224,9704 E. 30th St.,Indianapolis,IN,46229,United States
185730,2025 Kenworth T380,"2026 Kenworth T380, Service Truck",AVAILABLE,USED,255500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T380/vin-2NK4HJ7X6SM185730/,https://d8lxo54bt1xl7.cloudfront.net/prd/185730/068Ux00000RELmdIAH,Kenworth,T380,2025,TRUCK,MI,565,4330 Poplar Level Rd,Louisville,KY,40213,United States
185732,2025 Kenworth T380,"2026 Kenworth T380, Service Truck",AVAILABLE,USED,255500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T380/vin-2NK4HJ7XXSM185732/,https://d8lxo54bt1xl7.cloudfront.net/prd/185732/068Ux00000RUpC3IAL,Kenworth,T380,2025,TRUCK,MI,752,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
185705,2025 Kenworth T280,"2025 Kenworth T280, Service Truck, 26K GVWR, PX7, 300hp, Allison 2500RDS",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X9SM185705/,https://d8lxo54bt1xl7.cloudfront.net/prd/185705/068Ux00000PTEAsIAP,Kenworth,T280,2025,TRUCK,MI,2182,4330 Poplar Level Rd,Louisville,KY,40213,United States
185706,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X0SM185706/,https://d8lxo54bt1xl7.cloudfront.net/prd/185706/068Ux00000Q0PYzIAN,Kenworth,T280,2025,TRUCK,MI,576,65 Partnership Way,Cincinnati,OH,45241,United States
185707,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X2SM185707/,https://d8lxo54bt1xl7.cloudfront.net/prd/185707/068Ux00000RQmCkIAL,Kenworth,T280,2025,TRUCK,MI,615,65 Partnership Way,Cincinnati,OH,45241,United States
185708,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X4SM185708/,https://d8lxo54bt1xl7.cloudfront.net/prd/185708/068Ux00000Q0JgXIAV,Kenworth,T280,2025,TRUCK,MI,2067,65 Partnership Way,Cincinnati,OH,45241,United States
185711,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X4SM185711/,https://d8lxo54bt1xl7.cloudfront.net/prd/185711/068Ux00000RQip5IAD,Kenworth,T280,2025,TRUCK,MI,624,9704 E. 30th St.,Indianapolis,IN,46229,United States
185712,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X6SM185712/,https://d8lxo54bt1xl7.cloudfront.net/prd/185712/068Ux00000RQrkIIAT,Kenworth,T280,2025,TRUCK,MI,550,6425 East State Road 42,Terre Haute,IN,47803,United States
185714,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6XXSM185714/,https://d8lxo54bt1xl7.cloudfront.net/prd/185714/068Ux00000RQeiMIAT,Kenworth,T280,2025,TRUCK,MI,405,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
185716,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X3SM185716/,https://d8lxo54bt1xl7.cloudfront.net/prd/185716/068Ux00000RRB8XIAX,Kenworth,T280,2025,TRUCK,MI,525,6503 N. Old US 27,Fremont,IN,46737,United States
185717,2025 Kenworth T280,"2026 Kenworth T280 with Stellar TMAX2-11 Aluminum Service Body, 12k Hydraulic Crane, Hydraulic Driven Air Compressor, PX7, Allison 2500RDS Automatic",AVAILABLE,USED,229900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HM6X5SM185717/,https://d8lxo54bt1xl7.cloudfront.net/prd/185717/068Ux00000RRL2MIAX,Kenworth,T280,2025,TRUCK,MI,1542,1010 Outer Belt W.,Effingham,IL,62401,United States
187567,2025 Kenworth T280,"2025 Kenworth T280, 26' Box Truck, PX9, Allison Auto, 26K GVWR, 26' Morgan Van body",AVAILABLE,USED,131650.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T280/vin-2NK3HJ6X2SM187567/,https://d8lxo54bt1xl7.cloudfront.net/prd/187567/068Ux00000OlxYUIAZ,Kenworth,T280,2025,TRUCK,MI,358,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
187568,2025 Kenworth T380,"2025 Kenworth T380 with 12.5' Dump Body, PX9, 360hp, Allison 3000RDS",AVAILABLE,NEW,179900.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T380/vin-2NK4HJ7X0SM187568/,https://d8lxo54bt1xl7.cloudfront.net/prd/187568/068Ux00000V4UlhIAF,Kenworth,T380,2025,TRUCK,MI,0,6503 N. Old US 27,Fremont,IN,46737,United States
RJ327845,2024 Kenworth T880,"2024 Kenworth T880 Tri-Axle Dump, MX11, 430hp, Allison 4500RDS",AVAILABLE,USED,204900.00 USD,https://www.palmertrucks.com/truck-details/category-Dump-Truck/make-Kenworth/model-T880/vin-1NKZXKTX3RJ327845/,https://d8lxo54bt1xl7.cloudfront.net/prd/RJ327845/068Ux00000IqLE6IAN,Kenworth,T880,2024,TRUCK,MI,52347,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
RJ327842,2024 Kenworth T880,"2024 Kenworth T880 Tri-Axle Dump, MX11, 430hp, Allison 4500RDS",AVAILABLE,USED,204900.00 USD,https://www.palmertrucks.com/truck-details/category-Dump-Truck/make-Kenworth/model-T880/vin-1NKZXKTX8RJ327842/,https://d8lxo54bt1xl7.cloudfront.net/prd/RJ327842/068Ux00000JKoDuIAL,Kenworth,T880,2024,TRUCK,MI,53519,65 Partnership Way,Cincinnati,OH,45241,United States
193129,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,179900.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X2TR193129/,https://d8lxo54bt1xl7.cloudfront.net/prd/193129/068Ux00000OxWFnIAN,Kenworth,T880,2026,TRUCK,MI,14,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
193130,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,179900.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X9TR193130/,https://d8lxo54bt1xl7.cloudfront.net/prd/193130/068Ux00000OxWe0IAF,Kenworth,T880,2026,TRUCK,MI,295,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
193133,2026 Kenworth T680,"2026 Kenworth T680, 76"" RR, MX13, 455hp, 12 Speed AMT, Espar Bunk Heater, KW Idle Management System, Fridge, Double Bunk, Inverter",AVAILABLE,USED,197900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X1TJ193133/,https://d8lxo54bt1xl7.cloudfront.net/prd/193133/068Ux00000P7gDpIAJ,Kenworth,T680,2026,TRUCK,MI,352,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
193134,2026 Kenworth T880,"2026 Kenworth T880, Cab & Chassis for Triaxle Dump, MX13 455, TX-18 Pro",AVAILABLE,USED,193700.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX5TJ193134/,https://d8lxo54bt1xl7.cloudfront.net/prd/193134/068Ux00000P7eK8IAJ,Kenworth,T880,2026,TRUCK,MI,329,1040 E. Mount Pleasant Rd.,Evansville,IN,47725,United States
193298,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,NEW,172230.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X5TJ193298/,https://d8lxo54bt1xl7.cloudfront.net/prd/193298/068Ux00000TMxC7IAL,Kenworth,T880,2026,TRUCK,MI,0,131 Parker Ave,Bowling Green,KY,42101,United States
193299,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,USED,172230.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-3WKZDP9X1TF193299/,https://d8lxo54bt1xl7.cloudfront.net/prd/193299/068Ux00000TN1sUIAT,Kenworth,T880,2026,TRUCK,MI,15,131 Parker Ave,Bowling Green,KY,42101,United States
193300,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 455hp, 12 Speed AMT",AVAILABLE,NEW,172230.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9XXTJ193300/,https://d8lxo54bt1xl7.cloudfront.net/prd/193300/068Ux00000TN82dIAD,Kenworth,T880,2026,TRUCK,MI,0,131 Parker Ave,Bowling Green,KY,42101,United States
206569,2026 Kenworth T880,"2026 Kenworth T880 Cab & Chassis for Quad Axle Dump, MX11 445hp, 18 Speed AMT",AVAILABLE,USED,196656.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXKTX2TR206569/,https://d8lxo54bt1xl7.cloudfront.net/prd/206569/068Ux00000SWRbKIAX,Kenworth,T880,2026,TRUCK,MI,30,2929 South Holt RD.,Indianapolis,IN,46241,United States
201590,2026 Kenworth T880,"2026 Kenworth T880, Cab & Chassis for Tri-Axle Dump, MX11, Allison 4500RDS, Priced with 16' BeauRoc Body",AVAILABLE,USED,247500.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXKTX3TJ201590/,https://d8lxo54bt1xl7.cloudfront.net/prd/201590/068Ux00000PEYbUIAX,Kenworth,T880,2026,TRUCK,MI,212,2929 South Holt RD.,Indianapolis,IN,46241,United States
206726,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 10 Speed Manual",AVAILABLE,USED,159950.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X1TJ206726/,https://d8lxo54bt1xl7.cloudfront.net/prd/206726/068Ux00000OpDevIAF,Kenworth,T880,2026,TRUCK,MI,301,6425 East State Road 42,Terre Haute,IN,47803,United States
206562,2026 Kenworth T880,"2026 Kenworth T880, 40"" Flattop, MX13, 510hp, 12 Speed AMT, Dual Exhaust",AVAILABLE,USED,180598.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T880/vin-1XKZDP9X8TJ206562/,https://d8lxo54bt1xl7.cloudfront.net/prd/206562/068Ux00000O0X7sIAF,Kenworth,T880,2026,TRUCK,MI,415,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
206053,2026 Kenworth T680,"2026 Kenworth T680, 40"" FT, MX13, 510hp, 18 Speed Manual, Dual Exhaust",AVAILABLE,USED,187593.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYDP9X4TJ206053/,https://d8lxo54bt1xl7.cloudfront.net/prd/206053/068Ux00000OL1GHIA1,Kenworth,T680,2026,TRUCK,MI,225,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
206561,2026 Kenworth T880,"2026 Kenworth T880 Day Cab, MX13, 10 Speed Manual",AVAILABLE,USED,171758.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X6TJ206561/,https://d8lxo54bt1xl7.cloudfront.net/prd/206561/068Ux00000P94yvIAB,Kenworth,T880,2026,TRUCK,MI,227,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
207597,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,USED,175173.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9XXTJ207597/,https://d8lxo54bt1xl7.cloudfront.net/prd/207597/068Ux00000OzlCQIAZ,Kenworth,T880,2026,TRUCK,MI,239,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
208707,2026 Kenworth T880,"2026 Kenworth T880 Tri-Axle Dump, priced complete with 16' BeauRoc Bed and tarp, MX13, 8LL Manual",AVAILABLE,USED,228628.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTX4TJ208707/,https://d8lxo54bt1xl7.cloudfront.net/prd/208707/068Ux00000OzwkSIAR,Kenworth,T880,2026,TRUCK,MI,366,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
208706,2026 Kenworth T880,"2026 Kenworth T880, Day Cab, MX13, 12 Speed AMT",AVAILABLE,NEW,172933.00 USD,https://www.palmertrucks.com/truck-details/category-Day-Cab/make-Kenworth/model-T880/vin-1XKZDP9X5TJ208706/,https://d8lxo54bt1xl7.cloudfront.net/prd/208706/068Ux00000P9BAkIAN,Kenworth,T880,2026,TRUCK,MI,0,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
211791,2026 Kenworth T880,"2026 Kenworth T880, Tri-Axle Dump, MX13, Allison 4500RDS",AVAILABLE,USED,248719.00 USD,https://www.palmertrucks.com/truck-details/category-Cab-&-Chassis/make-Kenworth/model-T880/vin-1NKZXPTXXTR211791/,https://d8lxo54bt1xl7.cloudfront.net/prd/211791/068Ux00000Qj73BIAR,Kenworth,T880,2026,TRUCK,MI,2406,2929 South Holt RD.,Indianapolis,IN,46241,United States
214679,2026 Kenworth T880,"2026 Kenworth T880, 52"" Mid-Roof, MX13, 485hp, 12 Speed AMT, Espar Bunk Heater, Stainless Visor",AVAILABLE,USED,184420.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T880/vin-1XKZDP9X3TJ214679/,https://d8lxo54bt1xl7.cloudfront.net/prd/214679/068Ux00000S8bwoIAB,Kenworth,T880,2026,TRUCK,MI,247,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
193565,2026 Kenworth T680,"2026 Kenworth T680, 76"" HR, X15, 500hp, 12 Speed AMT, Double Bunk, Espar Heater, Fridge, Inverter",AVAILABLE,USED,189900.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-T680/vin-1XKYD49XXTJ193565/,https://d8lxo54bt1xl7.cloudfront.net/prd/193565/068Ux00000NTvgqIAD,Kenworth,T680,2026,TRUCK,MI,225,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
201859,2026 Kenworth W990,"2026 Kenworth W990L, 52"" Flattop, X15, 18 Speed Manual, Dual Exhaust, Diamond VIT Interior, Espar Bunk Heater",AVAILABLE,USED,193648.00 USD,https://www.palmertrucks.com/truck-details/category-Sleeper/make-Kenworth/model-W990/vin-1XK1D49X1TJ201859/,https://d8lxo54bt1xl7.cloudfront.net/prd/201859/068Ux00000NbadgIAB,Kenworth,W990,2026,TRUCK,MI,252,3535 Coliseum Blvd W,Fort Wayne,IN,46808,United States
